,origin,destination,flow,cost,O,D,log_O,log_D,log_cost,log_flow,spline_0,spline_1,spline_2,spline_3,spline_4,spline_5,spline_6,spline_7,spline_8
3655,8743a1224ffffff,8743a1321ffffff,1,13.556080334003392,4105,36,8.31996102188653,3.58351893845611,9.51466422370935,0.6931471805599453,0.0,0.004013911853318374,0.3407149777434076,0.5953122421525516,0.05995886825072261,0.0,0.0,0.0,0.0
3657,8743a1224ffffff,8743a1328ffffff,2,10.522707577919952,4105,336,8.31996102188653,5.817111159963204,9.261385855563569,1.0986122886681098,0.0,0.11966995199045853,0.6563090015596045,0.22383062532542544,0.00019042112451178738,0.0,0.0,0.0,0.0
3659,8743a1224ffffff,8743a132affffff,3,8.763143445653089,4105,643,8.31996102188653,6.466144724237619,9.078424068182173,1.3862943611198906,0.0037843212821647844,0.31211852183025823,0.6130427437897598,0.0710544130978173,0.0,0.0,0.0,0.0,0.0
3660,8743a1224ffffff,8743a132bffffff,2,8.30289023409107,4105,196,8.31996102188653,5.278114659230517,9.024479386880332,1.0986122886681098,0.009775968497795613,0.37117068124690594,0.5710113413605195,0.048042008894779185,0.0,0.0,0.0,0.0,0.0
3661,8743a1224ffffff,8743a132cffffff,2,12.820789238593527,4105,95,8.31996102188653,4.553876891600541,9.458901286929148,1.0986122886681098,0.0,0.013798644987710376,0.4381709986967785,0.5181042199246066,0.029926136390904582,0.0,0.0,0.0,0.0
3662,8743a1224ffffff,8743a132dffffff,1,12.455807137122028,4105,43,8.31996102188653,3.7612001156935624,9.430022510476928,0.6931471805599453,0.0,0.021957800075329027,0.4846708991988611,0.47362337395188525,0.01974792677392467,0.0,0.0,0.0,0.0
3664,8743a1224ffffff,8743a1340ffffff,3,11.51422477273689,4105,1109,8.31996102188653,7.011213987350367,9.351425332058792,1.3862943611198906,0.0,0.05647248178305798,0.5888393227438276,0.35005895461579317,0.004629240857321418,0.0,0.0,0.0,0.0
3665,8743a1224ffffff,8743a1341ffffff,1,13.471693042010523,4105,378,8.31996102188653,5.934894195619588,9.508420178301066,0.6931471805599453,0.0,0.004759600567674152,0.3519330039193729,0.5875165820561272,0.055790813456825815,0.0,0.0,0.0,0.0
3666,8743a1224ffffff,8743a1342ffffff,3,9.65237511018165,4105,224,8.31996102188653,5.4116460518550396,9.175062885534366,1.3862943611198906,8.401611363137703e-05,0.2036499793304529,0.6620009763330806,0.13426502822283515,0.0,0.0,0.0,0.0,0.0
3667,8743a1224ffffff,8743a1343ffffff,1,11.73268712758071,4105,57,8.31996102188653,4.04305126783455,9.3702192253823,0.6931471805599453,0.0,0.04650620567426107,0.5673860050113482,0.37917194743837845,0.006935841876012405,0.0,0.0,0.0,0.0
3668,8743a1224ffffff,8743a1344ffffff,1,11.805568949112837,4105,621,8.31996102188653,6.431331081933479,9.376411346161808,0.6931471805599453,0.0,0.04346295924960969,0.5598086887839951,0.3888799548606133,0.007848397105781967,0.0,0.0,0.0,0.0
3669,8743a1224ffffff,8743a1345ffffff,5,13.508774252466422,4105,1001,8.31996102188653,6.90875477931522,9.51116872115264,1.791759469228055,0.0,0.004421492752163181,0.34699984776567655,0.5909809757188731,0.05759768376328725,0.0,0.0,0.0,0.0
3670,8743a1224ffffff,8743a1346ffffff,5,9.689350100637492,4105,361,8.31996102188653,5.8888779583328805,9.178885834328884,1.791759469228055,5.9957518128094284e-05,0.199521822926764,0.6629264473039655,0.13749177225114256,0.0,0.0,0.0,0.0,0.0
3673,8743a1224ffffff,8743a134affffff,1,14.666819334144428,4105,85,8.31996102188653,4.442651256490317,9.593411212108574,0.6931471805599453,0.0,4.931489490877836e-05,0.2020569756894968,0.6623742371073945,0.13551947230819994,0.0,0.0,0.0,0.0
3676,8743a1224ffffff,8743a134dffffff,1,17.606415026384006,4105,313,8.31996102188653,5.746203190540153,9.776075400618087,0.6931471805599453,0.0,0.0,0.018284592504729132,0.46575636703248424,0.49235048314404295,0.02360855731874371,0.0,0.0,0.0
3678,8743a1224ffffff,8743a1350ffffff,47,5.863880863994329,4105,1394,8.31996102188653,7.2399325913204695,8.676737447836818,3.871201010907891,0.1415171632618533,0.5922214961342221,0.2654017329010814,0.0008596077028433374,0.0,0.0,0.0,0.0,0.0
3679,8743a1224ffffff,8743a1351ffffff,6,8.01571268398992,4105,115,8.31996102188653,4.74493212836325,8.989283727055966,1.9459101490553132,0.01562585048693992,0.40738300351438467,0.5404225215414069,0.03656862445726845,0.0,0.0,0.0,0.0,0.0
3680,8743a1224ffffff,8743a1352ffffff,80,4.511999403520197,4105,885,8.31996102188653,6.785587645007929,8.414717267657748,4.394449154672439,0.32871742116288283,0.5478783155208394,0.12247454573111954,0.0,0.0,0.0,0.0,0.0,0.0
3682,8743a1224ffffff,8743a1354ffffff,31,5.9003821002155705,4105,723,8.31996102188653,6.583409222158765,8.682941856734388,3.4657359027997265,0.13780346496376011,0.5912243768809939,0.26999891962487105,0.0009732385303749,0.0,0.0,0.0,0.0,0.0
3683,8743a1224ffffff,8743a1355ffffff,22,7.674034309332349,4105,631,8.31996102188653,6.447305862541213,8.945728042716722,3.1354942159291497,0.025167490230683653,0.44874141974509746,0.5005969913615123,0.025494098662706657,0.0,0.0,0.0,0.0,0.0
3684,8743a1224ffffff,8743a1356ffffff,31,3.8359590396106107,4105,729,8.31996102188653,6.591673732008658,8.252435415081974,3.4657359027997265,0.4431741686074678,0.468948330675106,0.07525937718893008,0.0,0.0,0.0,0.0,0.0,0.0
3686,8743a1224ffffff,8743a135affffff,15,10.515483389446482,4105,536,8.31996102188653,6.284134161070802,9.26069915183844,2.772588722239781,0.0,0.12025015574189148,0.6565856451029524,0.2229815646791245,0.00018263447603167647,0.0,0.0,0.0,0.0
3691,8743a1224ffffff,8743a1362ffffff,3,12.571288148769368,4105,940,8.31996102188653,6.84587987526405,9.439250317537825,1.3862943611198906,0.0,0.01910146656713799,0.47020627721447844,0.48802541611575556,0.02266684010262795,0.0,0.0,0.0,0.0
3693,8743a1224ffffff,8743a1368ffffff,3,17.339943447354592,4105,4873,8.31996102188653,8.491465042843506,9.76082565758307,1.3862943611198906,0.0,0.0,0.02509639527628716,0.4989011533677814,0.4589198179646574,0.017082633391274152,0.0,0.0,0.0
3695,8743a1224ffffff,8743a136affffff,14,15.3565293861082,4105,7513,8.31996102188653,8.92439013236916,9.639361146505776,2.70805020110221,0.0,0.0,0.13349556599596926,0.6617634169094726,0.20468059097150676,6.0426123051219374e-05,0.0,0.0,0.0
3696,8743a1224ffffff,8743a136bffffff,1,17.302840983171258,4105,3632,8.31996102188653,8.197538739721184,9.758683777991228,0.6931471805599453,0.0,0.0,0.02616124406895475,0.5033921713838885,0.4541637283911075,0.016282856156049446,0.0,0.0,0.0
3700,8743a1224ffffff,8743a1370ffffff,12,9.152411166626507,4105,1010,8.31996102188653,6.917705609835305,9.121881893890807,2.5649493574615367,0.0012178272146333288,0.2629520897790603,0.6403660478775558,0.0954640351287506,0.0,0.0,0.0,0.0,0.0
3701,8743a1224ffffff,8743a1371ffffff,5,10.318314417243666,4105,1001,8.31996102188653,6.90875477931522,9.241772604391192,1.791759469228055,0.0,0.13681870242449706,0.6627427155845791,0.20039557810861736,4.3003882306472025e-05,0.0,0.0,0.0,0.0
3702,8743a1224ffffff,8743a1372ffffff,324,6.863406531481584,4105,6377,8.31996102188653,8.760453046315272,8.834104866028422,5.783825182329737,0.06171698432212802,0.533084088501924,0.39657189184082736,0.008627035335120797,0.0,0.0,0.0,0.0,0.0
3703,8743a1224ffffff,8743a1373ffffff,12,8.086785656829074,4105,995,8.31996102188653,6.902742737158593,8.998110258967966,2.5649493574615367,0.014006217943095492,0.39851470824150237,0.5482635376362593,0.03921553617914289,0.0,0.0,0.0,0.0,0.0
3705,8743a1224ffffff,8743a1375ffffff,15,11.442016440766487,4105,560,8.31996102188653,6.327936783729195,9.34513490506985,2.772588722239781,0.0,0.0600551903012573,0.5954843918417656,0.34046235725939944,0.003998060597577619,0.0,0.0,0.0,0.0
3706,8743a1224ffffff,8743a1376ffffff,3,8.441545746761715,4105,70,8.31996102188653,4.248495242049359,9.041039170872429,1.3862943611198906,0.007570283980854893,0.35342368922389716,0.5846560482509165,0.0543499785443316,0.0,0.0,0.0,0.0,0.0
3708,8743a1224ffffff,8743a1388ffffff,10,12.55112561059167,4105,199,8.31996102188653,5.293304824724492,9.437645301580107,2.3978952727983707,0.0,0.01958115317105133,0.4727503615963461,0.48553069517582,0.022137790056782763,0.0,0.0,0.0,0.0
3709,8743a1224ffffff,8743a1389ffffff,2,11.426965186876862,4105,67,8.31996102188653,4.204692619390966,9.343818717045433,1.0986122886681098,0.0,0.06082056911645532,0.5968399961454127,0.3384652629844366,0.003874171753695532,0.0,0.0,0.0,0.0
3711,8743a1224ffffff,8743a138dffffff,1,10.304477719311373,4105,30,8.31996102188653,3.4011973816621555,9.240430850261838,0.6931471805599453,0.0,0.1380353922080499,0.6630713078802462,0.19885566375308344,3.763615862055737e-05,0.0,0.0,0.0,0.0
3719,8743a1224ffffff,8743a13a8ffffff,6,9.638938271361171,4105,92,8.31996102188653,4.5217885770490405,9.17366998419832,1.9459101490553132,9.414003748149541e-05,0.20516049088084592,0.6616403238661234,0.13310504521554933,0.0,0.0,0.0,0.0,0.0
3720,8743a1224ffffff,8743a13a9ffffff,5,7.6655652795784,4105,162,8.31996102188653,5.087596335232384,8.944623981752917,1.791759469228055,0.025443403037712115,0.44973390756569587,0.49957005418569606,0.02525263521089607,0.0,0.0,0.0,0.0,0.0
3722,8743a1224ffffff,8743a13abffffff,1,9.676109307476331,4105,161,8.31996102188653,5.081404364984463,9.177518510412511,0.6931471805599453,6.795562325472989e-05,0.20099527641217513,0.6626063706850376,0.1363303972795325,0.0,0.0,0.0,0.0,0.0
3724,8743a1224ffffff,8743a13adffffff,61,8.006661762434424,4105,905,8.31996102188653,6.807934943699926,8.988154082644792,4.127134385045092,0.01584064965923285,0.4085069211385017,0.539412072811491,0.03624035639077457,0.0,0.0,0.0,0.0,0.0
3725,8743a1224ffffff,8743a13aeffffff,5,11.71297067012618,4105,70,8.31996102188653,4.248495242049359,9.368537482815807,1.791759469228055,0.0,0.047353215445095034,0.5694011896277782,0.3765438403839226,0.0067017545432043035,0.0,0.0,0.0,0.0
3773,8743a1224ffffff,8743acc91ffffff,1,23.654727371613305,4105,3928,8.31996102188653,8.275885669474356,10.071360536762374,0.6931471805599453,0.0,0.0,0.0,0.0032461579995044726,0.3276506244005517,0.6049949258571676,0.06410829174277617,0.0,0.0
3826,8743a1225ffffff,8743a1200ffffff,14,8.300102047126831,2188,615,7.690743163541872,6.421622267806518,9.024143561732904,2.70805020110221,0.009824230609037504,0.3715263182032105,0.5707290058774461,0.04792044531030592,0.0,0.0,0.0,0.0,0.0
3827,8743a1225ffffff,8743a1201ffffff,1,8.762703527578184,2188,115,7.690743163541872,4.74493212836325,9.078373871706168,0.6931471805599453,0.0037883606758707714,0.3121748568784992,0.6130072855917095,0.0710294968539206,0.0,0.0,0.0,0.0,0.0
3828,8743a1225ffffff,8743a1202ffffff,4,10.35117250268052,2188,68,7.690743163541872,4.219507705176107,9.244951680307459,1.6094379124341003,0.0,0.13395811581159583,0.6619070109605015,0.204077130108106,5.7743119796888385e-05,0.0,0.0,0.0,0.0
3829,8743a1225ffffff,8743a1203ffffff,22,10.519401251258788,2188,664,7.690743163541872,6.498282149476434,9.26107162731896,3.1354942159291497,0.0,0.11993526426488299,0.6564360516905651,0.22344185357246313,0.00018683047208875134,0.0,0.0,0.0,0.0
3830,8743a1225ffffff,8743a1204ffffff,36,6.2432663153942665,2188,776,7.690743163541872,6.654152520183219,8.739418932134212,3.6109179126442243,0.10603792545569138,0.5771791686049876,0.3142205984959946,0.0025623074433264786,0.0,0.0,0.0,0.0,0.0
3831,8743a1225ffffff,8743a1205ffffff,32,6.409227020508003,2188,825,7.690743163541872,6.715383386334681,8.765649965903476,3.4965075614664802,0.0925963442929603,0.5675588397372892,0.33611333164259394,0.003731484327156782,0.0,0.0,0.0,0.0,0.0
3832,8743a1225ffffff,8743a1206ffffff,3,8.436482563667944,2188,172,7.690743163541872,5.147494476813453,9.040439268650406,1.3862943611198906,0.00764430809065827,0.35407342689595694,0.5841718118994086,0.05411045311397618,0.0,0.0,0.0,0.0,0.0
3835,8743a1225ffffff,8743a1220ffffff,281,2.2870551097482488,2188,5552,7.690743163541872,8.62191350218664,7.735457438638045,5.641907070938114,0.5981993335394636,0.22611066101837762,0.015950291542392157,0.0,0.0,0.0,0.0,0.0,0.0
3836,8743a1225ffffff,8743a1221ffffff,330,2.434848278622317,2188,2040,7.690743163541872,7.620705086838262,7.7980503438943565,5.802118375377063,0.5958709618059272,0.2498527637288976,0.01924661903012836,0.0,0.0,0.0,0.0,0.0,0.0
3837,8743a1225ffffff,8743a1222ffffff,14,4.5735078564846585,2188,590,7.690743163541872,6.380122536899765,8.428254399570221,2.70805020110221,0.3183446096685688,0.5534828468975773,0.1275519272549157,0.0,0.0,0.0,0.0,0.0,0.0
3838,8743a1225ffffff,8743a1223ffffff,39,4.150546061524412,2188,880,7.690743163541872,6.779921907472252,8.331236088792748,3.6888794541139363,0.3904840601731869,0.5092769459902038,0.09533545646180808,0.0,0.0,0.0,0.0,0.0,0.0
3839,8743a1225ffffff,8743a1224ffffff,191,2.25567412408426,2188,4105,7.690743163541872,8.31996102188653,7.721647381849114,5.2574953720277815,0.598230894402281,0.22111914464787885,0.015302691017439793,0.0,0.0,0.0,0.0,0.0,0.0
3840,8743a1225ffffff,8743a1225ffffff,130,0.0,2188,2188,7.690743163541872,7.690743163541872,0.0,4.875197323201151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3841,8743a1225ffffff,8743a1226ffffff,52,3.8349198496268055,2188,1494,7.690743163541872,7.309212365692763,8.25216454152717,3.970291913552122,0.44334346634765953,0.4688063569289644,0.07519822877358845,0.0,0.0,0.0,0.0,0.0,0.0
3842,8743a1225ffffff,8743a1228ffffff,4,6.355179614550176,2188,113,7.690743163541872,4.727387818712341,8.757182786311791,1.6094379124341003,0.09684080477512097,0.5708811402468458,0.3289596505292844,0.003318404448749055,0.0,0.0,0.0,0.0,0.0
3843,8743a1225ffffff,8743a1229ffffff,1,8.201045030600614,2188,78,7.690743163541872,4.356708826689592,9.012138796134522,0.6931471805599453,0.011643696397402254,0.38411831831786825,0.5605045001844015,0.043733485100328165,0.0,0.0,0.0,0.0,0.0
3846,8743a1225ffffff,8743a122dffffff,4,6.154756250889829,2188,41,7.690743163541872,3.713572066704308,8.72514289880283,1.6094379124341003,0.11371077517833236,0.5815838892963252,0.3026522374204976,0.002053098104844871,0.0,0.0,0.0,0.0,0.0
3847,8743a1225ffffff,8743a122effffff,4,4.869757794428784,2188,198,7.690743163541872,5.288267030694535,8.491004808576994,1.6094379124341003,0.27001429156102774,0.5759892730024164,0.1539787610148322,0.0,0.0,0.0,0.0,0.0,0.0
3848,8743a1225ffffff,8743a1231ffffff,14,6.859357889403424,2188,459,7.690743163541872,6.129050210060545,8.833514889826072,2.70805020110221,0.061956281490202894,0.5334388782529014,0.39603391497297186,0.008570925283924126,0.0,0.0,0.0,0.0,0.0
3850,8743a1225ffffff,8743a1235ffffff,1,5.897080141247229,2188,7,7.690743163541872,1.9459101490553132,8.682382177151206,0.6931471805599453,0.1381367067327398,0.5913186975125081,0.2695820254382319,0.0009625703165202115,0.0,0.0,0.0,0.0,0.0
3851,8743a1225ffffff,8743a1236ffffff,2,9.678691949691316,2188,140,7.690743163541872,4.941642422609304,9.177785356385252,1.0986122886681098,6.634295569736316e-05,0.20070744873143787,0.6626697980503347,0.1365564102625301,0.0,0.0,0.0,0.0,0.0
3860,8743a1225ffffff,8743a1261ffffff,1,17.2168911619923,2188,1720,7.690743163541872,7.450079569807499,9.75370430602196,0.6931471805599453,0.0,0.0,0.028742815554759698,0.5136629998870887,0.44306732116308317,0.01452686339506836,0.0,0.0,0.0
3875,8743a1225ffffff,8743a1274ffffff,1,10.214197934674115,2188,58,7.690743163541872,4.060443010546419,9.231631883928811,0.6931471805599453,0.0,0.14615138488628285,0.6648707467099569,0.18896476498641476,1.3103417345499688e-05,0.0,0.0,0.0,0.0
3878,8743a1225ffffff,8743a12e0ffffff,5,18.389817656452106,2188,268,7.690743163541872,5.5909869805108565,9.819606778624758,1.791759469228055,0.0,0.0,0.005566265491641387,0.3628398481359997,0.5796579759626552,0.051935910409703634,0.0,0.0,0.0
3881,8743a1225ffffff,8743a12e4ffffff,1,15.97021050539603,2188,174,7.690743163541872,5.159055299214529,9.678543037046314,0.6931471805599453,0.0,0.0,0.0872540948592932,0.6326673989655945,0.27886081641172566,0.0012176897633868558,0.0,0.0,0.0
3882,8743a1225ffffff,8743a12e5ffffff,1,17.0451991113265,2188,63,7.690743163541872,4.143134726391533,9.743682531838058,0.6931471805599453,0.0,0.0,0.03439722438827403,0.5335720482033087,0.42062440816326063,0.011406319245156742,0.0,0.0,0.0
3883,8743a1225ffffff,8743a12e6ffffff,1,17.52373677137701,2188,43,7.690743163541872,3.7612001156935624,9.771368691611785,0.6931471805599453,0.0,0.0,0.020245530559913426,0.4761939893978325,0.4821280752491927,0.021432404793061334,0.0,0.0,0.0
3884,8743a1225ffffff,8743a1300ffffff,7,10.409484686714476,2188,3349,7.690743163541872,8.116417072794205,9.250568720247957,2.0794415416798357,0.0,0.12898020356296272,0.6602342041365088,0.21069404369519923,9.15486053293897e-05,0.0,0.0,0.0,0.0
3885,8743a1225ffffff,8743a1301ffffff,14,8.704850599292396,2188,5878,7.690743163541872,8.678971846978863,9.071750561304809,2.70805020110221,0.004344998215767531,0.31959151697036825,0.6082601842920711,0.06780330052179322,0.0,0.0,0.0,0.0,0.0
3886,8743a1225ffffff,8743a1302ffffff,7,10.204838050005703,2188,1333,7.690743163541872,7.195187320178709,9.230715193381782,2.0794415416798357,0.0,0.14701057456965871,0.6650227004905824,0.18795526530871848,1.1459631040425121e-05,0.0,0.0,0.0,0.0
3887,8743a1225ffffff,8743a1303ffffff,12,8.19589517478249,2188,2745,7.690743163541872,7.917536353943631,9.011510724329524,2.5649493574615367,0.011743979916130338,0.3847704137915755,0.5599628576840034,0.04352274860829085,0.0,0.0,0.0,0.0,0.0
3889,8743a1225ffffff,8743a1308ffffff,63,4.869510010105335,2188,1950,7.690743163541872,7.575584651557793,8.490953935460995,4.1588830833596715,0.2700532205007149,0.5759737461645612,0.1539552578448005,0.0,0.0,0.0,0.0,0.0,0.0
3890,8743a1225ffffff,8743a1309ffffff,43,4.151532967431549,2188,1227,7.690743163541872,7.112327444710911,8.331473780632708,3.784189633918261,0.3903156280984653,0.509394427171523,0.09540347847431584,0.0,0.0,0.0,0.0,0.0,0.0
3891,8743a1225ffffff,8743a130affffff,30,4.098592712393013,2188,962,7.690743163541872,6.8690144506657065,8.318642909317282,3.4339872044851463,0.39933319526084105,0.5030073311441063,0.09180007312377467,0.0,0.0,0.0,0.0,0.0,0.0
3892,8743a1225ffffff,8743a130bffffff,73,2.434786332514911,2188,1713,7.690743163541872,7.44600149832412,7.798024912550525,4.30406509320417,0.59587266805861,0.24984274365488987,0.019245150080944507,0.0,0.0,0.0,0.0,0.0,0.0
3893,8743a1225ffffff,8743a130cffffff,44,7.304170324060785,2188,4099,7.690743163541872,8.318498320504338,8.896337640006179,3.8066624897703196,0.039183871624488914,0.4901705533036046,0.4543345042486633,0.016311070823243217,0.0,0.0,0.0,0.0,0.0
3894,8743a1225ffffff,8743a130dffffff,24,6.410587890216808,2188,1987,7.690743163541872,7.594381242551817,8.765862240019642,3.2188758248682006,0.09249110471671926,0.5674728858498055,0.33629370434577627,0.0037423050876991336,0.0,0.0,0.0,0.0,0.0
3895,8743a1225ffffff,8743a130effffff,5,6.353022294922014,2188,168,7.690743163541872,5.123963979403259,8.756843323624379,1.791759469228055,0.09701286284063435,0.5710100181730363,0.3286745370944997,0.003302581891829696,0.0,0.0,0.0,0.0,0.0
3897,8743a1225ffffff,8743a1311ffffff,4,10.50589866532615,2188,750,7.690743163541872,6.620073206530356,9.259787336150609,1.6094379124341003,0.0,0.12102283413147633,0.6569472338659683,0.22185729680840444,0.00017263519415094516,0.0,0.0,0.0,0.0
3899,8743a1225ffffff,8743a1313ffffff,2,11.271853410450202,2188,104,7.690743163541872,4.6443908991413725,9.33015276136291,1.0986122886681098,0.0,0.06909039531997796,0.6101916795251484,0.3179747728997289,0.002743152255144706,0.0,0.0,0.0,0.0
3900,8743a1225ffffff,8743a1314ffffff,3,14.43946337847825,2188,246,7.690743163541872,5.5053315359323625,9.577789501854262,1.3862943611198906,0.0,0.00023482844994593942,0.22829986955034426,0.6548030998538238,0.11666220214588606,0.0,0.0,0.0,0.0
